ra,dec,distance_gspphot,X,Y,Z
313.3324563031005,62.15095770150352,7.0383,2.2562552036589953,-2.391564139060621,6.223134283841297
353.7970694377148,-2.3927993943668997,7.1788,7.13054861688823,-0.7749944879660429,-0.29971554149825
39.07167733324421,6.8780898981735605,7.2242,5.568202300351382,4.520586728343671,0.8651499372274373
259.75125274377365,-34.997795092684065,7.2425,-1.0555880134472622,-5.838207177666674,-4.153899029406924
12.099107075154986,5.27553944692346,7.4303,7.234471775345025,1.5508184361033612,0.6831825524544135
344.1019414017392,-31.56626896213439,7.6016,6.229096316676083,-1.7741765723683514,-3.979318927609569
282.0747587449577,7.690323894810538,7.6114,1.5778912705139279,-7.376057742266212,1.0185486150354375
202.50420163284343,10.372389574126087,7.6238,-6.928160325745055,-2.870333214411924,1.3726282013042976
25.62258568627586,20.26551918225611,7.6485,6.4694610647290505,3.1027826210498524,2.649219845249894
41.068881780380345,25.52175109435131,7.6778,5.223622813402516,4.551862961019482,3.308008634722671
153.07293731001045,-3.746747553020674,7.7076,-6.857282844829076,3.482971683930392,-0.5036645659086508
90.29510135819427,59.59306278611283,7.729,-0.020148330761677647,3.911890192561081,6.6658945510795435
271.2841138366001,-3.032798001841446,7.7298,0.17298326831479288,-7.717035204348281,-0.40896513755139097
270.57119282072466,64.26058361909148,7.7782,0.03367446642359788,-3.3777400820316053,7.006435128405045
115.04626042327716,-42.95894881177925,7.9706,-2.4694933948349154,5.284701521569047,-5.431758146382489
104.4373295461301,-44.29139605439596,7.9993,-1.4275814369525455,5.545061810876303,-5.585973616517511
72.46212402119102,6.961331008537464,8.016,2.3977042430567908,7.587054144313872,0.9715347518628221
104.43647190771412,-44.291651313998,8.0414,-1.435005065839225,5.57424250567156,-5.61539801874989
190.18807526858592,-43.563321977327206,8.0494,-5.740733834532013,-1.031687620172388,-5.547290875323054
307.63826397516186,65.45081813440359,8.0768,2.0492403967413164,-2.657319918068886,7.346697413763403
191.98138882517023,9.749354230882224,8.0817,-7.791467326402269,-1.6534824688638152,1.3685421136252667
264.4766236517814,18.596087654354623,8.1485,-0.7433596963068487,-7.687210220707609,2.5985125811808345
24.95131741550617,-56.19325138476668,8.1748,4.123887105671995,1.9187359697662971,-6.792596150073788
24.95065662375784,-56.19640006625107,8.198,4.13527343235293,1.9239757113195721,-6.812124125552056
15.659011875595588,71.67812049454075,8.2276,2.4903935659030854,0.6980961128134279,7.810505967233064
345.06283531994274,-22.524089212751495,8.2322,7.347281837172612,-1.960064615134663,-3.1535239256505516
188.4314283833353,41.358776694084185,8.3934,-6.231884435613332,-0.923737820698271,5.546123725609798
88.59482419468164,20.27585214802184,8.4903,0.1953019618616901,7.9618041553725085,2.9422314363737634
245.0104220846285,-37.52461044671392,8.5053,-2.849652443885925,-6.114002719546997,-5.180596469946959
5.035609547427471,-64.86961713712722,8.5803,3.6298139683043855,0.3198409077778788,-7.7681207791340485
343.92147125181526,-75.4633768500233,8.5921,2.0722467177524675,-0.5972821143423596,-8.317044548795614
48.353258238212746,4.775200170986658,8.6131,5.703848294377797,6.413852360760468,0.7170105571683529
175.34234990922278,-36.40821490897027,8.6666,-6.95192159376211,0.5663790961089173,-5.143924225110138
254.27604768745732,-4.350649323558728,8.706,-2.352552450038235,-8.35606087533994,-0.6604389581424133
103.07260095888746,-5.19006973623282,8.7448,-1.969837758212531,8.483248150375756,-0.7910544010790352
103.07278431613712,-5.17372829320013,8.7464,-1.9702762857234404,8.485013456337219,-0.7887147543264009
177.77908194992455,35.273139643103185,8.757,-7.143918071352825,0.2770537001841524,5.056948174246281
259.7726543146931,-46.63575837613547,8.7852,-1.0710468473466968,-5.936370304270624,-6.386869757663967
332.4231515660494,-4.64083481515791,8.8094,7.782969680391671,-4.064834678730396,-0.7127624770529983
303.82866493156223,-27.033780809464677,8.8133,4.3703769957423235,-6.5213311029954495,-4.005783624984061
286.7709107522999,20.88648751787881,8.8324,2.38108234522285,-7.9010204066494625,3.1489066608867264
286.8027296402767,20.875538401484672,8.8372,2.386940160521886,-7.904566214410074,3.1490400874067244
339.6906881503025,-20.614689446269768,8.8383,7.758104748343857,-2.871243569891733,-3.1118030088808437
98.42498690791189,-75.62874086458727,8.8458,-0.3216816656968412,2.1718695299888755,-8.568995348969471
75.2066176720424,-5.758598962923454,8.8472,2.2475916752965777,8.510773142337833,-0.8877049176379188
339.6920274130413,-20.62148673061316,8.8792,7.793725595109426,-2.884219577292032,-3.12718906017874
186.22388950027025,-18.25255602337988,8.8792,-8.382742309509082,-0.9141938324197709,-2.7810202532761297
86.10910372271664,-22.42340450564174,8.8919,0.5577545429125259,8.200640517035286,-3.3917975455825293
86.11439122579156,-22.45002336420253,8.9121,0.558156013251516,8.217745095346372,-3.403329813988333
124.03158305457568,1.3028427269823109,8.9314,-4.9971641016874315,7.399798537287613,0.20307266768951077
173.8619077285848,-32.543748247776854,9.0646,-7.597478163671292,0.8170453154122483,-4.876241961295685
169.9881036824331,65.84729793562252,9.0828,-3.6598140128710073,0.6461074961943093,8.287675327530305
178.26735320817272,37.69282694689086,9.1693,-7.2523505444010405,0.21938079553231216,5.606366571825065
197.9642816133702,27.882105372524595,9.2019,-7.737142725672933,-2.5086185660838716,4.303303259411976
321.61171581249374,-65.3626399731515,9.2451,3.020873731186117,-2.3933094290216044,-8.40346749188607
117.97896837066912,-0.0067691207981886,9.2653,-4.346791620884905,8.182370408162916,-0.0010946344620590244
176.62723833501605,-40.49486212870635,9.3335,-7.0854985932931935,0.41757595132601105,-6.06098690473048
176.62052057636615,-40.498565145629904,9.3339,-7.0853621708080885,0.4184015400094706,-6.06170539285764
31.44961033407853,-30.17617825921,9.3685,6.909180951375431,4.2255978115690604,-4.709175508092012
146.12137189336056,-45.77909735114582,9.4061,-5.446298399803356,3.656812531703398,-6.740940072295287
144.00748512333524,-21.665200855258018,9.43,-7.090765338664352,5.1503273905625635,-3.481389763013791
271.43447434344563,-14.378357625594514,9.4523,0.22921407362887788,-9.153356402984617,-2.3472330004477544
92.58432174711152,82.10081629100655,9.4696,-0.05868015259476211,1.300087634048686,9.379746955194747
189.46009727129757,-52.00134627910898,9.4851,-5.760020509806581,-0.9597735307386677,-7.47449801032156
148.4782397121578,20.948079178895128,9.5129,-7.57321355449431,4.644828469037355,3.4010691497297976
265.9832423101327,43.37593023818892,9.5186,-0.4846441627792485,-6.901725423697203,6.53720522634678
173.61931513361623,-32.82768460705796,9.5357,-7.963257736800867,0.8905042833608939,-5.169439314722345
306.5243172601894,58.57537971545967,9.5581,2.9659203774347205,-4.0046556292809985,8.156183250490727
175.26250050618376,34.19993957543697,9.5746,-7.891916536450628,0.6540340189356673,5.381715158178848
312.5691416793731,-34.413153176093374,9.577,5.344775759137797,-5.818686566861723,-5.412502907265354
144.94009578928657,-41.065969983608085,9.6173,-5.9353189832510775,4.165209913373115,-6.317869437919538
263.80723698261943,-48.67877743078911,9.6847,-0.6898110706320619,-6.35729754670788,-7.273399664493587
263.8059466621306,-48.67780401885913,9.69,-0.6903451597157627,-6.360883978843051,-7.277271368318952
310.4647312153549,-32.437514921328194,9.7599,5.3457315532574805,-6.266854742400741,-5.235010392363773
175.55067547083934,26.70295395358736,9.7782,-8.709012222392554,0.6776642346740587,4.393981399057207
15.668950820681058,62.345451222893885,9.8438,4.399108588339158,1.2339617719731102,8.719264900971277
251.27624770078947,33.510924834032046,9.8461,-2.635291531799556,-7.775018500414516,5.435992188242875
123.79719661239764,-23.737393793190947,9.8865,-5.034164527352924,7.52074118143152,-3.9797640436917274
142.68324346444365,0.3202232437176789,9.888,-7.863766218483164,5.994219785286066,0.055263249344283005
255.85040248888004,51.40906417008386,9.8992,-1.5094293947097446,-5.987349734710426,7.737404390145908
249.09140230088192,-2.3259612815161246,9.8997,-3.5300761234360074,-9.24019478909599,-0.4017747034226053
57.6825473764549,-6.100991036847448,9.9074,5.266593752811936,8.325311823374724,-1.0529710567814017
69.42278387138005,52.89150297231415,9.9082,2.101040902180251,5.5964849658480675,7.901734644646211
280.2932736323553,24.789034718675914,9.9318,1.6111575594935013,-8.871547518996866,4.164188657670001
223.62310860272,16.100530964762918,9.946,-6.917443817384916,-6.592714787583377,2.7582600970362927
38.40513666109431,24.92413187711575,9.973,7.08736150658121,5.618408131885502,4.202799773792916
99.29143146487576,17.566316517740663,10.0009,-1.5394110452280039,9.409446273897293,3.0183663234389506
160.3996414218253,37.60928436965462,10.0209,-7.478472904608395,2.663017154217929,6.115490124379165
39.14027962211789,-59.46617247284098,10.0303,3.95236632630104,3.216617272509581,-8.639391867192659
26.94267663257596,63.85140778824967,10.0376,3.94344284673239,2.004317403307679,9.010293226158241
135.1322606052177,46.5840885943522,10.0586,-4.89961893207325,4.877050593946419,7.3064044361475275
209.3832813779638,61.49382239097013,10.0646,-4.185446399661168,-2.3567690546972,8.84442486645599
234.1417892978867,-37.909940098249024,10.0983,-4.667114512174503,-6.457276014438387,-6.204618561491824
262.59483404601906,5.547410099313729,10.1068,-1.296514265224671,-9.975564786063716,0.9770180137103269
358.46317351524806,-75.63421868521044,10.1102,2.5075533374149397,-0.06727544093260693,-9.794069343999283
179.47876692481427,-27.709806064891307,10.1728,-9.005750159088713,0.0819296706990483,-4.730286613000612
92.56235755341912,-74.75398809344104,10.1964,-0.11987140147293543,2.678605869959814,-9.837544124451272
333.43259243982493,-17.687104968846214,10.2067,8.69743516240339,-4.349164710790334,-3.100985779426459
10.855453981100336,-41.29537352681517,10.2194,7.540618561708028,1.4460151211264436,-6.744201089550788
43.13567823945298,-12.770554604772986,10.3582,7.37177788575787,6.907002977768437,-2.2896523553040002
210.2596116321864,-2.652206918409508,10.4007,-8.973991786686017,-5.235494954423462,-0.48127381468183467
114.672845530421,-21.22669095625857,10.4335,-4.059837370263064,8.837750094963994,-3.777541003877975
140.39914047697528,-60.2811438583444,10.4427,-3.988829126376583,3.299947225396307,-9.069155076420794
256.26005485188347,-5.071571994790812,10.4445,-2.4710179469796385,-10.10589815002809,-0.9232947183664186
252.741579155228,22.45335201410153,10.4551,-2.866691294012921,-9.227465820814643,3.99312804209032
256.3033222371967,-5.099267007481263,10.4702,-2.469340936492168,-10.132196838790989,-0.9306076506014107
290.13909487970443,-7.662944466801488,10.4729,3.5736222851317456,-9.744773673712796,-1.3965114469003688
33.07959930325112,3.567385154970191,10.5004,8.781374180148406,5.720051425845895,0.6533600492081488
149.0331749118223,62.78586947842925,10.5193,-4.124972215001903,2.47528378807752,9.35485151586827
47.27540485964256,49.612873858437766,10.5637,4.6439831273111025,5.028303683668222,8.046200374590383
330.54080176553964,1.3989923770073878,10.5826,9.211588207425564,-5.203009748589904,0.25836991484438177
280.54710817071043,-23.484031970853025,10.5827,1.776650950638032,-9.54215946169014,-4.217136883867338
291.0745256610773,75.55592273663505,10.6109,0.951716097132697,-2.4696987362733953,10.275505993989206
124.53289609935436,-68.31451297878304,10.6115,-2.2227735688277988,3.2301809664071994,-9.860483803342571
290.5053135617552,7.039776545868733,10.6195,3.6919061852408093,-9.871660664750193,1.3015086205647863
296.43919605904483,27.119906562885127,10.623,4.209839944596116,-8.466120366330893,4.842538857219444
296.4398117493424,27.120218288513406,10.6482,4.219906006361433,-8.486134799406763,4.8540779457866385
192.6813956424772,-0.7698943811117503,10.6501,-10.389362150795405,-2.337799307832831,-0.14310313035098712
32.62294594706244,-50.82090583925884,10.7084,5.697725488935398,3.6470633900523097,-8.30088449755061
259.9747987710552,26.50241183806962,10.7474,-1.6743168958384924,-9.471160893923903,4.795871246574112
244.1832577377468,67.25664062629953,10.7507,-1.8100288905213304,-3.741434142058229,9.914787767073944
172.93957728244337,-41.045677215569405,10.762,-8.055005981136517,0.9976541683502662,-7.066980175734775
244.1723899324644,67.2392157683359,10.768,-1.8149680543064448,-3.7498291939389348,9.92947611800997
280.4944113394081,31.830526444225438,10.7731,1.6671153700636063,-8.999848676791371,5.681824860707541
167.3767066462148,-24.600629589084512,10.789,-9.57257894496123,2.1438114111706743,-4.491361260889548
302.32583654605094,-1.2289714355165018,10.8408,5.795604907382108,-9.158594112399976,-0.23251297133903884
117.3008524617764,-76.70272278517169,10.8857,-1.1483764611717877,2.224857413585733,-10.593852249424623
358.11138892073694,75.54465568935427,10.8914,2.717292824371332,-0.08960116844691561,10.54660539212656
204.37162014920293,35.71750160326199,10.9272,-8.081264056205674,-3.660998546869437,6.379181823219814
220.58662378500725,66.05561864866871,10.9319,-3.3693388707531096,-2.88650849285342,9.991099133965054
53.23079051788499,-44.70135021438914,10.9505,4.659107163728769,6.234939755536081,-7.702707117093766
199.21567170723335,17.016001701566957,10.9812,-9.915457170062552,-3.455968800115164,3.213524887298322
146.18979553814498,-18.214363698648825,10.9967,-8.679176316477651,5.812440909941783,-3.4372721780401037
177.67712091756832,1.763518531662046,11.0006,-10.986354630902472,0.44565175136562357,0.33853626179856877
199.2178279937389,17.015463674461422,11.0131,-9.944159353618256,-3.4663924723287782,3.222761174463435
73.38100536092082,-55.8599651712478,11.0767,1.7779387287903132,5.956763197083126,-9.167834476065956
73.37843024194483,-55.85848655912709,11.0863,1.7798153276043414,5.96207274528157,-9.175619525110843
283.8646200933993,8.402201722468257,11.0884,2.628578207230856,-10.649788059423004,1.6202485790279788
41.29488660260175,-43.74395570978885,11.0923,6.020717288950587,5.288377425778956,-7.669624946439235
272.4041047822828,38.45569569551031,11.0935,0.36440404201310994,-8.679554758692342,6.899150754623762
9.838652915455736,21.24883304644718,11.1092,10.2016667939404,1.7692222500152288,4.0261857750810295
284.49969040220066,5.902697482860106,11.1175,2.7687831325902037,-10.706328652603702,1.1433166652861295
41.05222216366374,49.22805187168278,11.1384,5.4853536100278015,4.777129735200549,8.435276037333793
239.11469743534357,15.655912590196278,11.167,-5.519588441998977,-9.227931320501487,3.013522187583656
92.7211184738034,-43.40164255784951,11.1673,-0.3851928420084062,8.1045087517361,-7.673144965234166
210.6418022886379,46.33971658723269,11.1692,-6.63432010768908,-3.9300620239279627,8.080311741312435
41.044939504692216,49.23139692008499,11.181,5.506569564438265,4.794375823884129,8.467963928321701
230.9612451438866,17.460359765121662,11.1823,-6.718612232079861,-8.285330065644851,3.355203223095187
210.64244517648848,46.34065650294364,11.1838,-6.642833915746539,-3.9352061563638316,8.091000711576022
130.82340727277085,-38.88086880797599,11.1896,-5.694362692951978,6.591536617425212,-7.0237473404344
206.45987655621823,-17.97068075088794,11.1918,-9.530618740056582,-4.743460876494328,-3.453009207177123
143.9106108359265,35.80898121341234,11.2098,-7.3462947241098675,5.354926601648888,6.55868362992671
67.25019487312947,21.92347532672426,11.2306,4.02889253772601,9.607909825697217,4.19314560452252
247.8274448005916,40.86572384148289,11.2353,-3.2066084455812565,-7.868325625124007,7.351127819848044
130.06766840125894,31.45242630658037,11.2536,-6.179538870223649,7.3468486589866036,5.872020699328452
297.90137035633575,-35.17664567118845,11.2615,4.307452243293687,-8.134891117459649,-6.48774104976611
25.83219667035784,4.318255356429924,11.2891,10.132180843342354,4.905113735155504,0.8500290659706932
274.5155374143846,38.77115776695709,11.3453,0.6963933927072646,-8.817944569650685,7.1045564181841545
224.47615012413095,56.65392257727081,11.4269,-4.481977638500363,-4.400761335808832,9.545638780261527
178.53324514004805,9.802773361080156,11.4772,-11.305923309631446,0.28949150500376875,1.9540759005890591
1.3009212651019344,45.78589435045512,11.4826,8.005230478209498,0.18179287613965334,8.230026676805526
108.29665561709618,-5.198202455814469,11.4851,-3.5907693089051853,10.859609634561599,-1.0405654064793064
172.7868136620019,-14.962011892010477,11.4997,-11.021903083378437,1.39496735929309,-2.9689760149115045
145.29015483359296,13.208925979812514,11.513,-9.213826189705106,6.3822983161645155,2.6307497314240793
38.59437994852723,-43.79765690653328,11.5207,6.499249475542295,5.187239016481062,-7.973633809660424
3.912143838988485,47.58934198184821,11.5222,7.752921852217521,0.5301920798125669,8.507184725390186
44.54386841979765,-12.882602840627078,11.5248,8.00712944771125,7.880644242660358,-2.569501774317254
329.90241321791643,-59.75337286630774,11.5673,5.041115125677624,-2.921948562471031,-9.992587461610619
133.83554432436412,70.79208043103725,11.5701,-2.6363678121651413,2.7457671553422647,10.926002997328128
209.53254015680207,-39.63592927128449,11.5881,-7.764688447434308,-4.398872627107824,-7.3921305815550715
133.8353488310195,70.79295091027184,11.5939,-2.6416662986926256,2.7513042994951507,10.948536022132416
223.34694623244292,19.153760857444336,11.6017,-7.969825703589125,-7.522722553578085,3.8065688653034693
134.08122584963937,12.662731415781227,11.6466,-7.905208052506816,8.162892316688708,2.5530699623641016
171.15924236861943,-61.648013531415735,11.6706,-5.476369704172417,0.8517762655976259,-10.270674584300053
213.3065065072276,-56.741262094420925,11.6816,-5.354143538702607,-3.5178853689643765,-9.768183457419065
76.3774682786158,-57.47218051585344,11.6872,1.4801085936406992,6.107525731908041,-9.853834371710951
112.19128658651584,-3.301647006516706,11.6938,-4.409416915807953,10.80964516281328,-0.6734778070984111
225.2329571292861,45.427733172802014,11.7023,-5.783646781529117,-5.830870145167162,8.336318644743983
332.87693362037527,18.42699856556021,11.7055,9.884065820790763,-5.062954221140267,3.700063196070275
43.10219643138415,-63.676991712882106,11.7481,3.803624634025983,3.559642487069479,-10.529921111655135
100.05875121900114,-5.875749795160788,11.7758,-2.045931007673639,11.533879911662584,-1.2055065886115452
214.76617301528017,-59.38264069990895,11.8196,-4.945138783849034,-3.432632893324472,-10.1718030844162
339.60278048440296,-29.35505070160671,11.843,9.675120755091424,-3.5976107068741054,-5.805676926611055
145.63642599574993,70.0326740617471,11.852,-3.3409108309868727,2.2844509490541722,11.139546789737906
317.32587881622555,-13.31137231459359,11.8599,8.48537642406169,-7.822986867125359,-2.7306576916124436
167.7745997052698,30.445141490471972,11.8875,-10.015976871963144,2.1701791316450723,6.023552613439316
167.76369133153824,30.443892892292386,11.8949,-10.021926592583672,2.1734659716123033,6.0270788159030735
30.394655289650444,63.76957862948439,11.8975,4.535761787783169,2.6605469183391404,10.672340949847984
282.47643022098663,18.67338861245908,11.9073,2.437013984800888,-11.014099668001258,3.8123961797299444
112.9890898422161,36.21837685594759,11.92,-3.7558616457052456,8.852942132362589,7.043104351020195
165.660442631078,21.96690929052043,11.9215,-10.711549713017341,2.738216985994155,4.459487945176131
354.2244271769137,-36.480760835989614,11.9342,9.547060671540667,-0.965642998155652,-7.095512368676022
331.7542260532072,25.34522096646813,11.9372,9.50358841450701,-5.105558941181236,5.109972503426262
73.46015657149674,-17.776283502998492,11.9395,3.236680675734176,10.899013223643639,-3.645143235069105
140.4513282977866,-2.328676307427825,11.9492,-9.206227622983869,7.602172414201717,-0.48551846366458556
112.98739022537632,36.22866483400494,11.9562,-3.7665090139179473,8.878771586071023,7.066225542002798
35.56244783524825,47.880213287675296,11.9665,6.528784487264826,4.667681383562852,8.876082799883681
49.56622620807744,-62.5034842270098,12.0098,3.5962230109181674,4.220504702803716,-10.653159913816857
279.0809524821553,13.608565199505213,12.0268,1.8448974265096822,-11.542649631393516,2.8297546205544193
49.45525439342999,-62.572432544470445,12.0322,3.602761812834893,4.211627450812773,-10.679706848764106
247.1198786603902,-70.08390985846162,12.0405,-1.5946883946685888,-3.7788131242584284,-11.32038782665336
311.2697846821949,44.5002726683959,12.0408,5.66473453781222,-6.454894078951781,8.439549139949992
257.89598966788463,38.44254560681901,12.0478,-1.9786531964251548,-9.226441712969923,7.490473261780268
266.6704915930946,-32.23412636909977,12.071,-0.593011055719106,-10.19332962805045,-6.438432261172264
190.4124270881061,-1.4490230625523142,12.1133,-11.910011929990846,-2.1885665602503646,-0.3063154074310323
128.20875984158528,-31.497462976881877,12.1433,-6.4043349208121585,8.135898147544872,-6.3443983516833065
78.17726253072034,19.666725360748927,12.1545,2.3450016298570824,11.202678655059257,4.090578022412888
322.70477274528395,-40.71438758943439,12.1902,7.350492409763475,-5.598607076460578,-7.951530429886759
3.958001989119532,13.55766318540728,12.1986,11.830395766056766,0.8185481800698584,2.8596427845747625
270.6937243792945,37.512417837636434,12.2233,0.11739148531415645,-9.695072253243355,7.44317513790765
54.73403875235281,-52.568615867333605,12.2294,4.291704868750185,6.069034093503433,-9.711144054715641
85.37807337010766,53.48750978876841,12.2567,0.5876494953885136,7.268997036303038,9.851042840572124
5.128239996638605,33.08128045387165,12.2605,10.231915678264537,0.9182576557080427,6.69212706698087
85.33475293851619,53.478731438569575,12.2628,0.5935633117711469,7.273673061306199,9.854827580031412
182.52307872637712,-15.074546825329556,12.2641,-11.830590959907841,-0.5213092840279193,-3.189592917557529
31.86632145778327,-66.56822612915273,12.2889,4.150241799746372,2.5799145604607934,-11.27548655599218
40.314644601412986,-4.538542485444145,12.2915,9.34291700782171,7.927476216505884,-0.9726226769355906
135.7225460569734,68.06446038566975,12.3089,-3.292127757900785,3.2101247548086906,11.417793705187687
1.1557978626946337,-40.740825073227725,12.3378,9.34607287619382,0.18855902866995716,-8.052122460915584
310.5788689173076,-52.70400747589355,12.3429,4.865024575243088,-5.680360049053331,-9.818972757137054
284.37733049506585,-55.99312534030172,12.3577,1.7161880679134214,-6.695107293198467,-10.244168396610448
109.08221549977452,27.14164565299547,12.3906,-3.604724334133036,10.420282170677114,5.65249062965856
15.240444011358932,-4.447094086447559,12.4062,11.933851513535638,3.251403143205436,-0.9619584675218528
16.02568403467347,-65.37498961991618,12.4168,4.972738870191461,1.428322656319645,-11.287545559524045
118.72808136767864,-38.1588602813617,12.4583,-4.708465837014912,8.590191113644828,-7.69728555938526
109.99020696216758,84.07690200527787,12.4742,-0.44006097111298537,1.209700873508864,12.407603949930662
56.83914753816445,8.693515501909106,12.4793,6.747644734018462,10.326874840040894,1.8862330374593905
315.805198569885,-56.96185322955984,12.5012,4.88662163910163,-4.751169316403626,-10.479853077363654
280.2859984119815,-43.79280811441058,12.5272,1.614684663199353,-8.89739472597446,-8.669480974581504
79.78833900872726,40.09609817127969,12.5407,1.7007308518990472,9.441239250260281,8.07710792788752
